name,original_height,original_width,mean_iou,pixel_accuracy,matched_pixels,total_valid_pixels,iou_trees,iou_lush_bushes,iou_dry_grass,iou_dry_bushes,iou_ground_clutter,iou_flowers,iou_logs,iou_rocks,iou_landscape,iou_sky
0000182.png,540,960,0.3708451043780448,0.6591608796296297,341709,518400,,0.0,0.5001582680801823,0.5101697507264108,0.0,,,0.025757526231490864,0.5755773900552594,0.9842527955529701
0000183.png,540,960,0.36320038658332604,0.6491782407407407,336534,518400,,0.0,0.48824850808921966,0.53390625,0.0,,,0.02986985775149582,0.5069000050072605,0.983478085235306
0000184.png,540,960,0.3616209723604126,0.6379050925925925,330690,518400,,0.0,0.4806726310449932,0.5350531992420929,0.0,,,0.03632832581253213,0.49587358154365563,0.9834190688796144
0000185.png,540,960,0.3584625718245264,0.6173746141975308,320047,518400,,0.0,0.45718570974279626,0.5572132097334879,0.0,,,0.025358720229919064,0.48560443174057116,0.9838759313249109
0000186.png,540,960,0.40812981860367537,0.6127797067901235,317665,518400,0.72,0.0,0.44421075590453046,0.5754588199605642,0.0,,,0.026394566249638714,0.5153346068979815,0.9836397998166879
0000187.png,540,960,0.413476270927273,0.6177044753086419,320218,518400,0.7444168734491315,0.0,0.43347459131855254,0.5470755099284074,0.0,,,0.0253825589528856,0.5735625147616683,0.9838981190075387
0000188.png,540,960,0.4195323344548676,0.629332561728395,326246,518400,0.7238805970149254,0.0,0.41928176324098715,0.5591798695246971,0.0,,,0.025782055689240288,0.6450847822383228,0.9830496079307683
0000189.png,540,960,0.42390097670486676,0.6415432098765432,332576,518400,0.7279596977329975,0.0,0.44432725504898607,0.547106824925816,0.0,,,0.03523392071263189,0.6531321079486077,0.9834480072698949
0000190.png,540,960,0.4317759855244139,0.6656539351851852,345075,518400,0.7240506329113924,0.0,0.4476340269483742,0.5663727503321657,0.0,,,0.06134951484543877,0.671510366416266,0.9832905927416737
0000191.png,540,960,0.37899216378532663,0.6600501543209877,342170,518400,0.7079207920792079,0.0,0.45768767396452165,0.5593506932702063,0.0,0.0,,0.03916264277541839,0.6636180798136975,0.9831895921648882
0000192.png,540,960,0.38217963575472563,0.6667341820987654,345635,518400,0.7045454545454546,0.0,0.46065437019186206,0.5627360469995804,0.0,0.0,,0.04432398583197981,0.6833405307872874,0.9840163334363663
0000193.png,540,960,0.4322819374852742,0.6540702160493828,339070,518400,0.7205128205128205,0.0,0.4652667188498115,0.5702031157562611,0.0,,,0.04615678393787566,0.6729348352713178,0.9831812255541069
0000194.png,540,960,0.39406424927424233,0.6805324074074074,352788,518400,0.7036082474226805,0.075,0.4808911081236797,0.5205490988714839,0.0,0.0,,0.052508379481200816,0.73045412129359,0.9835672882755463
0000195.png,540,960,0.3999827211013424,0.7072762345679012,366652,518400,0.6939313984168866,0.0,0.5297108888199202,0.5569397993311037,0.0,0.0,,0.06582417790933759,0.7696700999783632,0.9837681254564702
0000196.png,540,960,0.48266951598861085,0.7402237654320988,383732,518400,0.6864864864864865,0.20833333333333334,0.5448043219113805,0.5442521351371779,0.0,,,0.09211678520322078,0.8017989165882293,0.9835641492490588
0000197.png,540,960,0.41853185478460236,0.7569097222222222,392382,518400,0.7182320441988951,0.0,0.5613384889150533,0.5483074753173484,0.0,0.0,,0.13283166841920785,0.8224217167783143,0.9836552994326019
0000198.png,540,960,0.416929063123354,0.748900462962963,388230,518400,0.6952908587257618,0.0,0.5723790685128574,0.5511877643996095,0.0,0.0,,0.12779724142284507,0.8219470125013097,0.9837596225478024
0000199.png,540,960,0.4299356887025977,0.7347935956790124,380917,518400,0.6629834254143646,0.16346153846153846,0.5668472013178635,0.5483474700204738,0.0,0.0,,0.14749409277453054,0.7961700964832994,0.9841173738513087
0000200.png,540,960,0.41474439041753564,0.7383121141975308,382741,518400,0.6173708920187794,0.036585365853658534,0.5701099141466616,0.5625576724746241,0.0,0.0,,0.18105767212927104,0.7814370745390483,0.983580922595778
0000201.png,540,960,0.40739664726772823,0.7465393518518518,387006,518400,0.5711060948081265,0.0,0.57317145453827,0.5623060512024826,0.0,0.0,,0.199542647606959,0.7773757734370937,0.9830678038166221
0000202.png,540,960,0.40210126224528225,0.7419386574074074,384621,518400,0.540948275862069,0.0,0.56056538503117,0.5660525970332123,0.0,0.0,,0.2109219409067233,0.7561477682591934,0.9842753931151721
0000203.png,540,960,0.39974060120137067,0.7089853395061728,367538,518400,0.5603644646924829,0.07647058823529412,0.5392514815256731,0.5704263991221195,0.0,0.0,,0.1703536567420415,0.6951918013151824,0.9856070191795419
0000204.png,540,960,0.3787437506797541,0.6840914351851852,354633,518400,0.512987012987013,0.08636363636363636,0.5118349099908195,0.5515331226172244,0.0,0.0,,0.1229905209045256,0.6386103345436321,0.9843742187109356
0000205.png,540,960,0.37524304805470776,0.702301311728395,364073,518400,0.5140997830802603,0.0,0.49123448693371,0.5695659632870133,0.0,0.0,,0.17793276699831423,0.6392338189819796,0.9851206132110919
0000206.png,540,960,0.3357215412196444,0.7140798611111111,370179,518400,0.4847870182555781,0.0,0.4619539286600378,0.5678127529882375,0.0,0.0,0.0,0.21982448568551288,0.6379565966752534,0.9848806299318245
0000207.png,540,960,0.3308914085504914,0.7226003086419753,374596,518400,0.48412698412698413,0.0,0.47187524396908426,0.5265402228525873,0.0,0.0,0.0,0.1860376934527989,0.6550682100797308,0.9852657310237283
0000208.png,540,960,0.3273316331106924,0.7112307098765432,368702,518400,0.4606946983546618,0.0,0.48192293984873086,0.5636197068403909,0.0,0.0,0.0,0.13650257512526692,0.6455663215749449,0.9850100893629288
0000209.png,540,960,0.3237431484780993,0.7023263888888889,364086,518400,0.47704590818363274,0.0,0.4698927666803173,0.582823661610081,0.0,0.0,0.0,0.053501681675165454,0.6701996843225783,0.9839677823092183
0000210.png,540,960,0.2997479149767157,0.6776060956790123,351271,518400,0.33195020746887965,0.0,0.46622448058184685,0.5561239342898732,0.0,0.0,0.0,0.016668860462611734,0.6411995599313791,0.9853121070325666
0000211.png,540,960,0.2906778329890255,0.6481558641975309,336004,518400,0.3342245989304813,0.0,0.47669959779764925,0.5003196221935214,0.0,0.0,0.0,0.0167883449934174,0.5941511031031428,0.9845950628720429
0000212.png,540,960,0.2898580631535818,0.6458487654320988,334808,518400,0.30798479087452474,0.0,0.4569649364894031,0.573663076040538,0.0,0.0,0.0,0.03172314347512617,0.5437253338447408,0.9845193508114857
0000213.png,540,960,0.28409143344820037,0.6451195987654321,334430,518400,0.30205655526992287,0.0,0.4509784238561005,0.5396052826828907,0.0,0.0,0.0,0.022973955036688,0.5418076151516343,0.9834925024847673
